	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)	(20)
state20	0.0013**	0.0015*	0.0042***	0.0056***	0.0086***	0.0091***	0.0104***	0.0102***	0.0083***	0.0081***	0.0077***	0.0063***	0.0061***	0.0060***	0.0058***	0.0056***	0.0067**	0.0116**	0.0108***	0.0151***
	(0.001)	(0.001)	(0.001)	(0.001)	(0.002)	(0.001)	(0.002)	(0.002)	(0.002)	(0.002)	(0.002)	(0.001)	(0.001)	(0.001)	(0.001)	(0.002)	(0.003)	(0.006)	(0.003)	(0.005)
state21	0.0004**	0.0005	0.0029***	0.0029***	0.0039***	0.0047***	0.0046***	0.0025***	0.0014**	0.0021***	0.0008	0.0006	0.0008	0.0011	0.0009	0.0009	0.0017	0.0036	0.0019	0.0038
	(0.000)	(0.000)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.002)	(0.003)	(0.002)	(0.003)
state22	0.0015*	0.0016**	0.0022**	0.0016	0.0018	0.0014	0.0011	0.0010	-0.0001	-0.0022	-0.0020	-0.0010	-0.0016	-0.0032***	-0.0022	-0.0037	-0.0065*	-0.0073	-0.0023	-0.0033
	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.002)	(0.002)	(0.002)	(0.002)	(0.002)	(0.002)	(0.002)	(0.001)	(0.001)	(0.002)	(0.003)	(0.003)	(0.008)	(0.005)	(0.008)
state23	0.0009***	0.0010*	0.0017*	0.0029***	0.0036**	0.0031*	0.0037*	0.0022	0.0012	0.0023	0.0019	0.0018	0.0016	0.0001	0.0001	-0.0005	-0.0000	0.0006	0.0009	0.0032
	(0.000)	(0.001)	(0.001)	(0.001)	(0.002)	(0.002)	(0.002)	(0.002)	(0.002)	(0.002)	(0.002)	(0.002)	(0.002)	(0.002)	(0.002)	(0.003)	(0.004)	(0.007)	(0.004)	(0.007)
state24	-0.0002***	-0.0001	0.0027***	0.0035***	0.0053***	0.0052***	0.0060***	0.0043***	0.0029**	0.0031**	0.0022**	0.0015	0.0019	0.0037**	0.0036*	0.0040*	0.0067**	0.0115**	0.0079**	0.0107**
	(0.000)	(0.000)	(0.001)	(0.001)	(0.001)	(0.001)	(0.002)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.002)	(0.002)	(0.002)	(0.003)	(0.005)	(0.003)	(0.005)
state25	0.0000	0.0004	0.0008	0.0007	-0.0006	-0.0013	-0.0012	-0.0018*	-0.0012	-0.0013	-0.0013*	-0.0008	-0.0008	-0.0018*	-0.0024**	-0.0039**	-0.0051**	-0.0080**	-0.0049**	-0.0080**
	(0.000)	(0.000)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.002)	(0.002)	(0.004)	(0.002)	(0.004)
state26	-0.0001	-0.0003	0.0005	0.0009*	0.0014***	0.0003	0.0002	-0.0000	-0.0002	-0.0002	-0.0005	-0.0004	-0.0002	0.0004	0.0001	0.0001	0.0005	0.0011	0.0005	0.0003
	(0.000)	(0.000)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.000)	(0.000)	(0.001)	(0.001)	(0.002)	(0.002)	(0.004)	(0.002)	(0.003)
state27	0.0016	0.0025*	0.0045**	0.0048**	0.0043*	0.0033*	0.0042**	0.0056*	0.0045	0.0012	0.0015	0.0016	0.0005	-0.0039***	-0.0050***	-0.0085***	-0.0122***	-0.0197**	-0.0066**	-0.0139**
	(0.001)	(0.001)	(0.002)	(0.002)	(0.002)	(0.002)	(0.002)	(0.003)	(0.003)	(0.003)	(0.003)	(0.002)	(0.002)	(0.001)	(0.002)	(0.003)	(0.004)	(0.008)	(0.003)	(0.006)
Constant	0.0011***	0.0013***	0.0015**	0.0020***	0.0023***	0.0028***	0.0031***	0.0041***	0.0029***	0.0013	0.0011	0.0011	0.0014**	-0.0001	-0.0007	-0.0009	-0.0009	-0.0027	-0.0002	-0.0016
	(0.000)	(0.000)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.002)	(0.003)	(0.001)	(0.002)
																				
Observations	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475
R-squared	0.158	0.174	0.155	0.168	0.354	0.423	0.466	0.300	0.223	0.323	0.315	0.229	0.254	0.688	0.671	0.599	0.504	0.479	0.698	0.663
Robust standard errors in parentheses																				
*** p<0.01, ** p<0.05, * p<0.1																				
