	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)
	(0.008)	(0.007)	(0.008)	(0.027)	(0.010)	(0.021)	(0.015)	(0.011)	(0.015)	(0.020)	(0.017)	(0.014)	(0.013)	(0.015)	(0.015)	(0.019)	(0.018)	(0.018)	(0.022)
state15	0.0756	0.0858***	-0.0951***	-0.1391***	-0.1792***	-0.1411***	-0.1121***	-0.1408***	-0.1368***	-0.1270***	-0.1285***	-0.0914**	-0.1002***	-0.1029**	-0.0583	-0.0221	-0.0090	0.0102	-0.0680
	(0.060)	(0.023)	(0.023)	(0.027)	(0.022)	(0.036)	(0.038)	(0.023)	(0.043)	(0.033)	(0.043)	(0.046)	(0.037)	(0.049)	(0.058)	(0.051)	(0.058)	(0.053)	(0.059)
state16	0.0533***	0.0926***	-0.1138***	-0.1325***	-0.1236***	-0.1140***	-0.1210***	-0.1327***	-0.1124***	-0.0972***	-0.1025***	-0.0470	-0.0515*	-0.0438	-0.0288	-0.0179	0.0001	-0.0281	-0.0723***
	(0.017)	(0.019)	(0.022)	(0.024)	(0.024)	(0.031)	(0.024)	(0.024)	(0.024)	(0.028)	(0.028)	(0.029)	(0.028)	(0.028)	(0.027)	(0.026)	(0.026)	(0.025)	(0.027)
state17	0.0375**	0.0763***	-0.1070***	-0.0930***	-0.1026***	-0.0668***	-0.0869***	-0.0870***	-0.0752***	-0.0692**	-0.0668***	-0.0306	-0.0362	-0.0242	-0.0188	0.0022	0.0252	-0.0130	-0.0461*
	(0.015)	(0.012)	(0.021)	(0.022)	(0.021)	(0.024)	(0.023)	(0.023)	(0.026)	(0.027)	(0.023)	(0.025)	(0.025)	(0.025)	(0.026)	(0.026)	(0.024)	(0.026)	(0.027)
state18	0.0839***	0.0678**	-0.0846**	-0.0620*	-0.0741**	-0.0612*	-0.0662**	-0.0596**	-0.0876***	-0.0823***	-0.0791***	-0.0426	-0.0486*	-0.0328	0.0018	0.0219	0.0485*	0.0071	-0.0301
	(0.017)	(0.032)	(0.034)	(0.036)	(0.030)	(0.034)	(0.028)	(0.028)	(0.030)	(0.028)	(0.024)	(0.026)	(0.025)	(0.026)	(0.026)	(0.024)	(0.025)	(0.024)	(0.024)
state19	0.0373**	0.0852***	-0.1056***	-0.0808**	-0.0632**	-0.0182	-0.0155	-0.0087	0.0122	0.0350	0.0369	0.0735*	0.0710	0.0505	0.0570	0.0803*	0.0977**	0.0648	0.0157
	(0.018)	(0.017)	(0.019)	(0.031)	(0.028)	(0.037)	(0.041)	(0.040)	(0.047)	(0.043)	(0.042)	(0.042)	(0.045)	(0.043)	(0.043)	(0.044)	(0.046)	(0.047)	(0.044)
state20	0.0639***	0.1053***	-0.0184	0.0022	0.0127	0.0406*	0.0179	0.0099	0.0026	-0.0061	-0.0120	0.0188	0.0065	-0.0051	-0.0236	-0.0031	0.0165	-0.0452*	-0.0931***
	(0.014)	(0.015)	(0.021)	(0.020)	(0.022)	(0.024)	(0.025)	(0.027)	(0.027)	(0.028)	(0.028)	(0.029)	(0.029)	(0.028)	(0.030)	(0.031)	(0.026)	(0.027)	(0.029)
state21	0.0809***	0.0796***	-0.0447*	-0.0532**	-0.0272	0.0036	-0.0109	-0.0202	-0.0159	-0.0306	-0.0325	0.0149	0.0107	0.0136	0.0080	0.0204	0.0450	0.0139	-0.0233
	(0.014)	(0.019)	(0.023)	(0.023)	(0.027)	(0.030)	(0.030)	(0.033)	(0.033)	(0.035)	(0.036)	(0.038)	(0.038)	(0.040)	(0.045)	(0.048)	(0.044)	(0.045)	(0.048)
state22	0.0595*	0.0988***	-0.0319	-0.0149	-0.0206	0.0133	-0.0236	-0.0611	-0.0619	-0.0474	-0.0495	0.0073	-0.0028	0.0062	-0.0041	0.0065	0.0333	-0.0196	-0.0420
	(0.033)	(0.036)	(0.033)	(0.030)	(0.034)	(0.035)	(0.037)	(0.038)	(0.040)	(0.044)	(0.043)	(0.044)	(0.043)	(0.045)	(0.048)	(0.049)	(0.044)	(0.044)	(0.046)
state23	0.1023***	0.1088***	-0.0542***	-0.0460**	-0.0401*	-0.0171	-0.0258	-0.0335	-0.0345	-0.0125	-0.0201	0.0281	0.0231	0.0100	-0.0307	-0.0208	0.0048	-0.0466**	-0.0953***
	(0.009)	(0.013)	(0.018)	(0.018)	(0.021)	(0.021)	(0.022)	(0.022)	(0.023)	(0.023)	(0.023)	(0.024)	(0.024)	(0.024)	(0.026)	(0.027)	(0.021)	(0.022)	(0.023)
state24	0.0427***	0.1156***	0.0201	0.0253	0.0237	0.0465**	0.0478**	0.0297	0.0330	0.0207	0.0264	0.0525*	0.0577**	0.0478*	0.0359	0.0374	0.0786***	0.0397*	0.0004
	(0.010)	(0.014)	(0.019)	(0.018)	(0.019)	(0.020)	(0.023)	(0.024)	(0.023)	(0.028)	(0.026)	(0.028)	(0.028)	(0.025)	(0.024)	(0.025)	(0.022)	(0.022)	(0.022)
state25	0.0238***	0.1497***	0.0102	0.0123	-0.0342**	0.0383*	0.0466**	0.0513**	0.0643***	0.0733***	0.0798***	0.1369***	0.1450***	0.1453***	0.1459***	0.1591***	0.1795***	0.1403***	0.0883***
	(0.008)	(0.027)	(0.015)	(0.028)	(0.017)	(0.021)	(0.019)	(0.020)	(0.019)	(0.022)	(0.021)	(0.024)	(0.025)	(0.021)	(0.021)	(0.023)	(0.020)	(0.022)	(0.020)
state26	-0.0032	0.0772***	-0.1029***	-0.1198***	-0.1287***	-0.1266***	-0.1176***	-0.1125***	-0.1073***	-0.0676**	-0.0576*	-0.0185	-0.0284	-0.0124	-0.0024	0.0169	0.0423	0.0025	-0.0356
	(0.010)	(0.016)	(0.017)	(0.018)	(0.018)	(0.026)	(0.026)	(0.028)	(0.028)	(0.032)	(0.033)	(0.031)	(0.031)	(0.034)	(0.039)	(0.038)	(0.031)	(0.034)	(0.035)
state27	0.0032	0.1622***	0.1186***	0.0645**	0.0314	0.0357	0.1554***	0.0992**	-0.0067	-0.0242	-0.0205	0.0111	-0.0028	0.0063	-0.0019	0.0066	0.0178	-0.0321	-0.0617
	(0.015)	(0.023)	(0.032)	(0.032)	(0.035)	(0.038)	(0.040)	(0.044)	(0.042)	(0.046)	(0.046)	(0.047)	(0.046)	(0.045)	(0.046)	(0.048)	(0.040)	(0.041)	(0.041)
Constant	-0.2046***	-0.3743***	-0.0656***	-0.1369***	-0.1928***	-0.2076***	-0.1972***	-0.2032***	-0.2227***	-0.2922***	-0.2854***	-0.4254***	-0.3961***	-0.4055***	-0.3774***	-0.3824***	-0.3660***	-0.3309***	-0.2572***
	(0.015)	(0.023)	(0.025)	(0.020)	(0.019)	(0.023)	(0.021)	(0.025)	(0.022)	(0.031)	(0.029)	(0.030)	(0.028)	(0.025)	(0.024)	(0.027)	(0.026)	(0.026)	(0.028)
																			
Observations	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475
R-squared	0.199	0.185	0.318	0.336	0.353	0.307	0.279	0.282	0.276	0.298	0.314	0.367	0.396	0.431	0.496	0.495	0.517	0.540	0.547
Robust standard errors in parentheses																			
*** p<0.01, ** p<0.05, * p<0.1																			
