	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)
	(0.025)	(0.030)	(0.073)	(0.071)	(0.068)	(0.060)	(0.065)	(0.085)	(0.062)	(0.046)	(0.054)	(0.062)	(0.055)	(0.050)	(0.042)	(0.045)	(0.053)	(0.044)	(0.042)
state19	0.0361	-0.0133	-0.0613	-0.0149	-0.0387	-0.0650	-0.0766	-0.0675	-0.0655	-0.0694	-0.0777	-0.0497	-0.0326	-0.0402	-0.0792	-0.0829	-0.0634	-0.0481	-0.0530
	(0.041)	(0.052)	(0.047)	(0.056)	(0.068)	(0.072)	(0.083)	(0.088)	(0.081)	(0.084)	(0.090)	(0.092)	(0.099)	(0.091)	(0.092)	(0.093)	(0.099)	(0.102)	(0.111)
state20	0.0820***	0.0545***	0.0325	0.0538**	0.0188	-0.0275	-0.0571*	-0.0650*	-0.0966***	-0.1091***	-0.1394***	-0.1072***	-0.0998***	-0.1166***	-0.1450***	-0.1464***	-0.1308***	-0.1011***	-0.1417***
	(0.021)	(0.020)	(0.022)	(0.024)	(0.028)	(0.033)	(0.034)	(0.036)	(0.033)	(0.034)	(0.035)	(0.037)	(0.034)	(0.035)	(0.034)	(0.037)	(0.036)	(0.038)	(0.041)
state21	0.1109***	0.0445**	0.0471**	0.0519***	0.0393	0.0005	-0.0286	-0.0350	-0.0487	-0.0645*	-0.0805**	-0.0339	-0.0165	-0.0195	-0.0477	-0.0502	-0.0218	0.0166	0.0089
	(0.019)	(0.021)	(0.021)	(0.019)	(0.028)	(0.031)	(0.033)	(0.035)	(0.035)	(0.034)	(0.035)	(0.036)	(0.034)	(0.039)	(0.043)	(0.049)	(0.047)	(0.049)	(0.053)
state22	0.1297***	0.1077***	0.0551**	0.0796***	0.0536	-0.0004	-0.0424	-0.0814**	-0.1012**	-0.1030**	-0.1212***	-0.0791*	-0.0582	-0.0563	-0.0846*	-0.0909*	-0.0755	-0.0428	-0.0506
	(0.033)	(0.030)	(0.026)	(0.025)	(0.033)	(0.036)	(0.038)	(0.039)	(0.039)	(0.041)	(0.043)	(0.044)	(0.039)	(0.044)	(0.048)	(0.049)	(0.050)	(0.055)	(0.058)
state23	0.1159***	0.0359***	0.0217*	0.0206	0.0014	-0.0482**	-0.0582***	-0.0639***	-0.0990***	-0.0886***	-0.1107***	-0.0638***	-0.0510**	-0.0677***	-0.1166***	-0.1196***	-0.0988***	-0.0853***	-0.0965***
	(0.010)	(0.012)	(0.013)	(0.013)	(0.016)	(0.019)	(0.019)	(0.021)	(0.020)	(0.020)	(0.021)	(0.022)	(0.020)	(0.021)	(0.021)	(0.022)	(0.021)	(0.023)	(0.024)
state24	0.0714***	0.1578***	0.1878***	0.2165***	0.1554***	0.1287***	0.1490***	0.1173***	0.1218***	0.1129***	0.1032***	0.1363***	0.1782***	0.1595***	0.1222***	0.1218***	0.1743***	0.2321***	0.2106***
	(0.013)	(0.025)	(0.027)	(0.022)	(0.027)	(0.034)	(0.034)	(0.032)	(0.029)	(0.032)	(0.032)	(0.038)	(0.029)	(0.031)	(0.031)	(0.034)	(0.040)	(0.048)	(0.047)
state25	0.0365***	0.0569*	0.1115***	0.0534	0.0082	0.0522	0.0572	0.0425	0.0425	0.0729***	0.0915***	0.1359***	0.1427***	0.1313***	0.1196***	0.1133***	0.1143***	0.1481***	0.1157***
	(0.010)	(0.032)	(0.017)	(0.046)	(0.031)	(0.037)	(0.036)	(0.039)	(0.040)	(0.027)	(0.033)	(0.040)	(0.035)	(0.038)	(0.038)	(0.042)	(0.039)	(0.043)	(0.038)
state26	-0.0099	-0.0272	-0.0549**	-0.0380	-0.0688***	-0.1182***	-0.1196***	-0.1263***	-0.1284***	-0.0911***	-0.0774**	-0.0429	-0.0400	-0.0239	-0.0168	-0.0163	0.0151	0.0533	0.0098
	(0.018)	(0.028)	(0.025)	(0.024)	(0.021)	(0.025)	(0.027)	(0.030)	(0.029)	(0.028)	(0.032)	(0.035)	(0.035)	(0.035)	(0.036)	(0.038)	(0.037)	(0.040)	(0.040)
state27	-0.0626***	0.0068	-0.0163	0.0658***	0.0550**	-0.0732**	-0.0421	-0.0486	-0.0955***	-0.0890***	-0.0894***	-0.0833**	-0.1169***	-0.0659*	-0.1007***	-0.1142***	-0.1090***	-0.0798**	-0.0702*
	(0.016)	(0.018)	(0.019)	(0.021)	(0.025)	(0.030)	(0.031)	(0.033)	(0.031)	(0.032)	(0.033)	(0.034)	(0.032)	(0.034)	(0.032)	(0.035)	(0.034)	(0.036)	(0.038)
Constant	-0.1627***	-0.2653***	-0.0189***	-0.1057***	-0.0621***	-0.0659***	-0.0362***	-0.0715***	-0.0555***	-0.1383***	-0.1680***	-0.2926***	-0.2819***	-0.3214***	-0.3172***	-0.3074***	-0.3252***	-0.3522***	-0.3302***
	(0.004)	(0.003)	(0.004)	(0.004)	(0.004)	(0.005)	(0.005)	(0.005)	(0.005)	(0.005)	(0.005)	(0.005)	(0.006)	(0.006)	(0.005)	(0.006)	(0.006)	(0.006)	(0.007)
																			
Observations	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444
R-squared	0.218	0.155	0.231	0.198	0.163	0.155	0.203	0.224	0.265	0.330	0.355	0.415	0.432	0.468	0.534	0.522	0.512	0.526	0.520
Robust standard errors in parentheses																			
*** p<0.01, ** p<0.05, * p<0.1																			
