	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)
	(0.099)	(0.052)	(0.038)	(0.085)	(0.068)	(0.060)	(0.056)	(0.057)	(0.053)	(0.048)	(0.046)	(0.042)	(0.040)	(0.037)	(0.036)	(0.034)	(0.032)	(0.031)	(0.029)
_Istate_18	0.24250***	0.03075	0.03480	0.03846	0.01720	-0.12939***	-0.15167***	-0.14772***	-0.15994***	-0.16476***	-0.16710***	-0.16731***	-0.17331***	-0.17083***	-0.16812***	-0.17140***	-0.17305***	-0.17244***	-0.16562***
	(0.059)	(0.058)	(0.057)	(0.054)	(0.048)	(0.043)	(0.042)	(0.040)	(0.037)	(0.035)	(0.033)	(0.031)	(0.031)	(0.030)	(0.031)	(0.032)	(0.031)	(0.032)	(0.031)
_Istate_19	0.55379***	0.25452***	0.17254***	0.15596***	0.10049**	-0.06030*	-0.09169***	-0.10006***	-0.12135***	-0.11761***	-0.12074***	-0.12189***	-0.12541***	-0.12213***	-0.12145***	-0.12609***	-0.12675***	-0.12721***	-0.12710***
	(0.061)	(0.051)	(0.047)	(0.047)	(0.038)	(0.033)	(0.033)	(0.030)	(0.029)	(0.026)	(0.024)	(0.023)	(0.023)	(0.021)	(0.021)	(0.020)	(0.018)	(0.017)	(0.017)
_Istate_20	0.51699***	0.21962***	0.23317***	0.12129**	0.06266	-0.07114*	-0.09361**	-0.09313***	-0.11584***	-0.11576***	-0.11588***	-0.11038***	-0.11044***	-0.11045***	-0.11212***	-0.11593***	-0.11564***	-0.11425***	-0.11368***
	(0.080)	(0.060)	(0.058)	(0.055)	(0.047)	(0.039)	(0.036)	(0.032)	(0.031)	(0.026)	(0.024)	(0.023)	(0.022)	(0.020)	(0.020)	(0.019)	(0.017)	(0.016)	(0.015)
_Istate_21	0.17516***	0.00456	0.01750	-0.04114	-0.05601	-0.17452***	-0.16980***	-0.15913***	-0.15431***	-0.14108***	-0.13470***	-0.12621***	-0.12564***	-0.11779***	-0.10970***	-0.11104***	-0.10610***	-0.10587***	-0.10509***
	(0.057)	(0.046)	(0.043)	(0.041)	(0.041)	(0.028)	(0.030)	(0.027)	(0.027)	(0.024)	(0.024)	(0.023)	(0.024)	(0.024)	(0.023)	(0.023)	(0.022)	(0.021)	(0.021)
_Istate_22	0.44639***	0.19294***	0.14599***	0.07432**	0.01448	-0.11645***	-0.13878***	-0.14211***	-0.15951***	-0.16524***	-0.18079***	-0.18550***	-0.19095***	-0.19604***	-0.19573***	-0.20007***	-0.19614***	-0.19342***	-0.18947***
	(0.037)	(0.034)	(0.036)	(0.035)	(0.027)	(0.023)	(0.024)	(0.020)	(0.021)	(0.016)	(0.016)	(0.015)	(0.015)	(0.014)	(0.013)	(0.013)	(0.011)	(0.011)	(0.010)
_Istate_23	0.89642***	0.57109***	0.48169***	0.37138***	0.30491***	0.12178***	0.08529**	0.07587*	0.04171	0.02866	0.01940	0.01499	0.00212	-0.01200	-0.02170	-0.03033	-0.03600	-0.04301	-0.04624
	(0.101)	(0.072)	(0.041)	(0.045)	(0.036)	(0.041)	(0.040)	(0.039)	(0.039)	(0.037)	(0.037)	(0.033)	(0.033)	(0.035)	(0.032)	(0.034)	(0.034)	(0.033)	(0.031)
_Istate_24	0.66247***	0.35829***	0.31948***	0.23456***	0.20997***	0.07329***	0.07337***	0.07595***	0.05610***	0.05592***	0.05717***	0.06142***	0.06078***	0.05460***	0.04869***	0.04730***	0.04895***	0.04268***	0.04029***
	(0.044)	(0.045)	(0.052)	(0.048)	(0.032)	(0.027)	(0.026)	(0.018)	(0.011)	(0.009)	(0.007)	(0.004)	(0.003)	(0.004)	(0.004)	(0.004)	(0.006)	(0.006)	(0.007)
_Istate_25	0.61262***	0.31592***	0.31170***	0.28349***	0.26925***	0.14526***	0.13728***	0.13916***	0.12506***	0.12187***	0.11172***	0.10822***	0.09395***	0.08620***	0.07659***	0.06987***	0.06087***	0.05658***	0.05092***
