	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)
_Istate_21	-0.56677***	-0.33445***	-0.22113***	-0.17401***	-0.27956***	-0.07511	-0.05968	-0.00110	-0.00420	-0.02682	-0.01708	-0.02486	-0.04833	-0.04504	-0.01595	0.00310	0.04616	0.12754	0.16546**
	(0.081)	(0.077)	(0.053)	(0.063)	(0.056)	(0.049)	(0.076)	(0.058)	(0.054)	(0.049)	(0.048)	(0.066)	(0.067)	(0.070)	(0.071)	(0.071)	(0.070)	(0.077)	(0.083)
_Istate_22	-0.62852***	-0.34587***	-0.18992***	-0.06067***	-0.05242***	0.19585***	0.16262***	0.19003***	0.22706***	0.21830***	0.26064***	0.25012***	0.25970***	0.30526***	0.33526***	0.36779***	0.39036***	0.46884***	0.50543***
	(0.012)	(0.012)	(0.009)	(0.012)	(0.014)	(0.013)	(0.013)	(0.013)	(0.014)	(0.014)	(0.014)	(0.015)	(0.016)	(0.016)	(0.015)	(0.016)	(0.015)	(0.015)	(0.015)
_Istate_23	-0.25866***	-0.19794***	0.00646	0.07311***	0.02436	0.22339***	0.12935***	0.17929***	0.15622***	0.12803**	0.13055***	0.06974	0.04670	0.07437	0.08678	0.09302	0.11015	0.21123***	0.22288**
	(0.027)	(0.028)	(0.015)	(0.006)	(0.019)	(0.028)	(0.038)	(0.035)	(0.049)	(0.051)	(0.038)	(0.054)	(0.060)	(0.056)	(0.061)	(0.057)	(0.068)	(0.081)	(0.090)
_Istate_24	-0.26692***	-0.04125	-0.06018	-0.04562	-0.17047	-0.03415	-0.11886	-0.13780	-0.16487	-0.25343	-0.32606	-0.41691**	-0.52264***	-0.46426***	-0.43408***	-0.47350***	-0.50783***	-0.44756**	-0.43876**
	(0.016)	(0.032)	(0.067)	(0.099)	(0.135)	(0.122)	(0.153)	(0.139)	(0.120)	(0.159)	(0.210)	(0.206)	(0.189)	(0.176)	(0.154)	(0.178)	(0.191)	(0.189)	(0.201)
_Istate_25	-0.28795**	-0.10365	-0.02381	-0.16750*	-0.20941***	-0.01880	-0.01221	-0.00487	-0.03541	-0.05757	-0.02628	-0.06773	-0.09959	-0.11447	-0.11162	-0.11993	-0.11470	-0.04811	-0.04306
	(0.117)	(0.104)	(0.121)	(0.096)	(0.056)	(0.070)	(0.111)	(0.102)	(0.094)	(0.083)	(0.110)	(0.117)	(0.123)	(0.115)	(0.126)	(0.129)	(0.139)	(0.133)	(0.133)
_Istate_26	-0.71096***	-0.20448***	0.02018	-0.37731***	-0.38023***	-0.10883**	-0.20921***	-0.07141	0.00159	-0.05701	-0.06459	-0.09377*	-0.09390*	-0.09668*	-0.08584	-0.06221	-0.04629	0.01794	0.03213
	(0.039)	(0.040)	(0.033)	(0.040)	(0.047)	(0.044)	(0.045)	(0.044)	(0.047)	(0.048)	(0.049)	(0.053)	(0.056)	(0.055)	(0.054)	(0.056)	(0.054)	(0.055)	(0.055)
Constant	-0.95243***	-0.95942***	-0.92245***	-0.91153***	-0.86213***	-1.03213***	-0.94820***	-0.95063***	-1.01637***	-0.95275***	-1.05473***	-1.09459***	-1.14634***	-1.18268***	-1.21002***	-1.28991***	-1.36971***	-1.45695***	-1.53687***
	(0.044)	(0.060)	(0.046)	(0.056)	(0.068)	(0.073)	(0.087)	(0.089)	(0.084)	(0.093)	(0.101)	(0.107)	(0.106)	(0.107)	(0.107)	(0.110)	(0.119)	(0.119)	(0.119)
																			
Observations	474	475	474	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475
R-squared	0.145	0.207	0.166	0.105	0.150	0.201	0.192	0.179	0.227	0.237	0.265	0.295	0.323	0.339	0.336	0.353	0.359	0.374	0.384
Robust standard errors in parentheses																			
*** p<0.01, ** p<0.05, * p<0.1																			
