	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)
	(0.112)	(0.096)	(0.090)	(0.086)	(0.070)	(0.084)	(0.085)	(0.058)	(0.045)	(0.041)	(0.055)	(0.053)	(0.052)	(0.049)	(0.044)	(0.040)	(0.040)	(0.037)	(0.034)
_Istate_26	0.19397***	0.13685***	-0.07531*	-0.05333	-0.00981	-0.13298***	-0.06816*	-0.06114	-0.09719***	-0.10765***	-0.09105***	-0.09016***	-0.10253***	-0.09769***	-0.08800***	-0.10524***	-0.08899***	-0.09361***	-0.10063***
	(0.055)	(0.045)	(0.044)	(0.047)	(0.046)	(0.047)	(0.039)	(0.038)	(0.036)	(0.034)	(0.032)	(0.033)	(0.032)	(0.031)	(0.030)	(0.028)	(0.026)	(0.025)	(0.024)
Constant	-1.36725***	-0.89189***	-0.58243***	-0.39165***	-0.28772***	-0.05588**	-0.00318	0.06489***	0.15914***	0.19355***	0.24416***	0.27687***	0.30925***	0.34044***	0.36220***	0.39387***	0.42182***	0.46036***	0.48242***
	(0.029)	(0.024)	(0.024)	(0.026)	(0.025)	(0.025)	(0.022)	(0.019)	(0.019)	(0.017)	(0.016)	(0.016)	(0.017)	(0.016)	(0.015)	(0.014)	(0.013)	(0.012)	(0.012)
																			
Observations	475	474	475	475	475	475	474	474	474	474	475	475	475	475	475	475	475	475	475
R-squared	0.296	0.273	0.232	0.253	0.263	0.224	0.277	0.288	0.296	0.312	0.333	0.336	0.334	0.331	0.337	0.334	0.332	0.365	0.365
Robust standard errors in parentheses																			
*** p<0.01, ** p<0.05, * p<0.1																			
