	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)
	(0.017)	(0.032)	(0.052)	(0.064)	(0.060)	(0.060)	(0.067)	(0.080)	(0.079)	(0.080)	(0.084)	(0.090)	(0.085)	(0.088)	(0.092)	(0.090)	(0.086)	(0.085)	(0.078)
_Istate_19	-0.10046***	-0.13531***	-0.18023***	-0.18529***	-0.14319***	-0.09734***	-0.02712	-0.07362*	-0.09336**	-0.03569	-0.04253	-0.02363	0.01689	-0.00115	0.02594	0.02912	0.03984	-0.03143	-0.07634*
	(0.014)	(0.019)	(0.023)	(0.028)	(0.031)	(0.036)	(0.034)	(0.039)	(0.042)	(0.040)	(0.041)	(0.042)	(0.039)	(0.041)	(0.041)	(0.046)	(0.045)	(0.046)	(0.046)
_Istate_20	-0.13906***	-0.16222***	-0.22697***	-0.23163***	-0.17286***	-0.14692***	-0.03666	-0.09222**	-0.12282***	-0.06757*	-0.05506	-0.00646	0.00999	-0.00226	-0.00825	-0.00811	-0.00555	-0.09848*	-0.12563**
	(0.016)	(0.023)	(0.025)	(0.029)	(0.038)	(0.032)	(0.042)	(0.036)	(0.037)	(0.035)	(0.035)	(0.035)	(0.035)	(0.036)	(0.042)	(0.047)	(0.050)	(0.055)	(0.052)
_Istate_21	-0.07309***	-0.07122***	-0.09729***	-0.09665***	-0.04966	-0.01401	0.02948	-0.01168	-0.02363	0.02223	0.03085	0.04815	0.07611**	0.06484	0.06366	0.04095	0.02607	-0.04566	-0.07560
	(0.015)	(0.016)	(0.023)	(0.029)	(0.041)	(0.062)	(0.068)	(0.037)	(0.040)	(0.036)	(0.033)	(0.036)	(0.038)	(0.045)	(0.048)	(0.049)	(0.053)	(0.055)	(0.055)
_Istate_22	-0.07530***	-0.09850***	-0.16499***	-0.20825***	-0.21056***	-0.21029***	-0.13121***	-0.14568***	-0.19042***	-0.12764***	-0.12734***	-0.08766***	-0.07425***	-0.09607***	-0.09781***	-0.12328***	-0.10275***	-0.17144***	-0.18881***
	(0.011)	(0.011)	(0.012)	(0.015)	(0.019)	(0.023)	(0.023)	(0.022)	(0.021)	(0.022)	(0.021)	(0.022)	(0.023)	(0.023)	(0.023)	(0.023)	(0.023)	(0.022)	(0.023)
_Istate_23	-0.22203***	-0.20577***	-0.29216***	-0.31146***	-0.32729***	-0.25709***	-0.16382***	-0.19982***	-0.17587***	-0.15351***	-0.13035***	-0.05737***	-0.02244**	-0.03468**	-0.00767	0.00956	0.02475**	-0.06824***	-0.05786
