	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)
state19	0.0750***	0.0547**	-0.1816***	-0.1881***	-0.1281***	-0.2160***	-0.1970***	-0.2219***	-0.2670***	-0.2084***	-0.2229***	-0.1780***	-0.1858***	-0.2226***	-0.2411***	-0.2474***	-0.2619***	-0.3755***	-0.4713***
	(0.023)	(0.024)	(0.023)	(0.041)	(0.032)	(0.041)	(0.044)	(0.047)	(0.048)	(0.046)	(0.048)	(0.050)	(0.056)	(0.056)	(0.058)	(0.066)	(0.064)	(0.062)	(0.067)
state20	0.1296***	0.1052***	-0.0801***	-0.0818***	-0.0507***	-0.1453***	-0.1514***	-0.1933***	-0.2488***	-0.2384***	-0.2630***	-0.2358***	-0.2373***	-0.2839***	-0.3129***	-0.3047***	-0.3054***	-0.4389***	-0.5500***
	(0.019)	(0.016)	(0.017)	(0.019)	(0.018)	(0.022)	(0.021)	(0.022)	(0.025)	(0.022)	(0.022)	(0.024)	(0.027)	(0.027)	(0.030)	(0.033)	(0.032)	(0.032)	(0.033)
state21	0.1219***	0.0556***	-0.1280***	-0.1523***	-0.1048***	-0.1803***	-0.1634***	-0.2120***	-0.2571***	-0.2530***	-0.2640***	-0.2050***	-0.2035***	-0.2368***	-0.2623***	-0.2601***	-0.2557***	-0.3623***	-0.4509***
	(0.011)	(0.015)	(0.018)	(0.020)	(0.025)	(0.030)	(0.033)	(0.033)	(0.040)	(0.037)	(0.037)	(0.039)	(0.040)	(0.041)	(0.047)	(0.052)	(0.050)	(0.054)	(0.052)
state22	0.0968***	0.0895**	-0.0865***	-0.1007***	-0.1011***	-0.1788***	-0.1945***	-0.2347***	-0.2728***	-0.2417***	-0.2430***	-0.1827***	-0.1799***	-0.2024***	-0.2252***	-0.2371***	-0.2371***	-0.3581***	-0.4432***
	(0.033)	(0.041)	(0.029)	(0.019)	(0.022)	(0.026)	(0.032)	(0.034)	(0.034)	(0.038)	(0.038)	(0.039)	(0.038)	(0.042)	(0.048)	(0.049)	(0.051)	(0.056)	(0.057)
state23	0.1721***	0.1223***	-0.1272***	-0.1628***	-0.1651***	-0.2642***	-0.2576***	-0.2822***	-0.3436***	-0.3175***	-0.3501***	-0.3110***	-0.3172***	-0.3789***	-0.4277***	-0.4451***	-0.4500***	-0.5730***	-0.6687***
	(0.007)	(0.007)	(0.009)	(0.009)	(0.009)	(0.011)	(0.011)	(0.011)	(0.014)	(0.012)	(0.013)	(0.014)	(0.014)	(0.015)	(0.016)	(0.017)	(0.017)	(0.017)	(0.017)
state24	0.1116***	0.1443***	-0.0065	-0.0120	-0.0018	-0.0775***	-0.0492**	-0.1040***	-0.1048***	-0.1330***	-0.1285***	-0.0752***	-0.0632**	-0.1054***	-0.1256***	-0.1174***	-0.0896***	-0.2013***	-0.2784***
	(0.004)	(0.006)	(0.013)	(0.012)	(0.014)	(0.018)	(0.021)	(0.021)	(0.025)	(0.026)	(0.019)	(0.026)	(0.028)	(0.026)	(0.026)	(0.026)	(0.033)	(0.037)	(0.043)
state25	0.0950***	0.1867***	0.0187*	0.0442	0.0359***	0.0376*	0.0915***	0.0828***	0.0839***	0.1195***	0.1196***	0.2004***	0.2408***	0.1933***	0.1745***	0.1981***	0.2180***	0.1119***	0.0118
	(0.009)	(0.034)	(0.010)	(0.027)	(0.008)	(0.022)	(0.018)	(0.014)	(0.016)	(0.011)	(0.011)	(0.021)	(0.025)	(0.014)	(0.011)	(0.013)	(0.015)	(0.017)	(0.017)
state26	0.0596***	0.0789***	-0.1380***	-0.1409***	-0.1024***	-0.1857***	-0.1522***	-0.1523***	-0.1812***	-0.1035***	-0.1116**	-0.0585	-0.0581	-0.0677	-0.0726	-0.0560	-0.0413	-0.1368**	-0.2181***
